scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Balaenoptera physalus,55.5333,-165.4077,2010-06-15T13:24:03,2010,6,15,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,112,5.35,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.949495,-152.630169,2019-10-03T13:10:12,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.912217,-152.689957,2014-09-07T12:41,2014,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,95,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.900478,-152.745977,2019-09-27T11:42:53,2019,9,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,126,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.5,-143.5,2006-12-25T00:00:00,2006,12,25,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3955,7.78,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.153847,-141.795528,2013-06-27T15:17:59,2013,6,27,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3664,8.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.337528,-149.729005,2013-07-16T08:11:34,2013,7,16,6,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,112,7.45,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.3,-162.2195,2004-06-10T17:26:48,2004,6,10,3,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,73,4.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.803101,-153.513512,2008-06-22T11:35:04,2008,6,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.989385,-152.569625,2014-09-20T14:15,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,161,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.501072,-142.46889,2013-06-25T17:16:44,2013,6,25,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3715,8.12,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.882833,-152.5905,2015-08-13T12:43:13,2015,8,13,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4437,6.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.887,-152.594333,2015-09-07T16:08:28,2015,9,7,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4464,6.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.04789,-148.83795,2013-07-14T14:17:51,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,185,7.99,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.871709,-153.544356,2015-09-08T10:26:33,2015,9,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,211,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.900877,-152.706652,2020-10-16T13:21:33,2020,10,16,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,94,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.488819,-149.123729,2023-07-08T09:08:54,2023,7,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,203,7.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.5,-140.5,2006-10-30T00:00:00,2006,10,30,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3620,8.39,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8685,-152.7371,2012-06-13T13:04,2012,6,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,54,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.4917,-155.5105,2003-06-28T12:09:13,2003,6,28,4,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,71,6.53,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.579967,-142.708773,2013-06-25T21:42:48,2013,6,25,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3734,8.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.784762,-153.476687,2016-07-13T10:36:39,2016,7,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,133,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9983,-152.6194,2012-10-09T12:29,2012,10,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,117,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.72338,-143.58456,2013-06-30T08:43:52,2013,6,30,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3751,7.96,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.266297,-148.694602,2013-07-14T07:32:47,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,121,8.0,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.899333,-146.867167,2015-08-23T17:46:06,2015,8,23,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,66,8.24,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.305965,-149.676667,2013-07-16T07:51:57,2013,7,16,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,98,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.979222,-152.52007,2014-09-20T14:34,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,139,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.514742,-149.112583,2013-07-09T12:51:42,2013,7,9,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2704,7.71,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1672,-162.0257,2000-06-13T20:07:21,2000,6,13,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,36,3.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.909667,-148.9455,2015-08-20T19:30:14,2015,8,20,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,947,7.77,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.912,-148.953667,2015-07-25T16:00:29,2015,7,25,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,132,7.71,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.874549,-152.791738,2011-10-13T15:15,2011,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,48,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8822,-162.7887,2000-06-14T21:13:22,2000,6,14,3,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,63,3.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1672,-162.0313,2000-06-13T20:08:22,2000,6,13,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,36,3.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.331933,-149.713035,2013-07-16T09:40:23,2013,7,16,5,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,111,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.773793,-143.56853,2013-06-30T09:03:13,2013,6,30,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3750,7.99,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.037603,-148.793108,2013-07-14T14:06:00,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,192,8.0,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.907584,-152.676206,2012-06-19T12:05,2012,6,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,74,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.793979,-153.506999,2012-07-10T06:24:41,2012,7,10,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,151,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.926173,-152.715615,2019-10-03T10:47:23,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,113,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.937185,-148.234977,2013-07-14T10:51:54,2013,7,14,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,266,8.12,Fin Whale,Balaenoptera physalus
